week_id,anchor_date,theme,sub_theme,surfaced_via,stage,recognition,fuel_mix,floor_level,regime_fit,eligibility_gate,escape_applied,hunting_priority,priority_tier,score_demand,score_growth,score_inflection,score_durability,score_catalyst,score_capital,score_vehicle,demand_mechanism,delta_vs_last_week,proxy_quality,best_vehicles,flagged_this_week
2026-W23,2026-06-07,GLP-1 Muscle-Preservation Adjuncts,Muscle-sparing adjuncts (myostatin antibodies / SARM) dosed alongside GLP-1s to preserve lean mass and break the weight-loss plateau,cluster,early,open,sentiment,3,neutral,pass,none,HUNT,P3,building,strong,building,building,strong,building,building,GLP-1 obesity drugs cause clinically documented lean-muscle loss; 'quality of weight loss' is an FDA-acknowledged gap (incremental-weight-loss endpoint accepted). Small-caps develop muscle-preserving adjuncts (VERU enobosarm/SARM; IBIO-600 anti-myostatin Ab) dosed WITH GLP-1s. Who-pays = obesity-drug makers + payers wanting better body-composition outcomes on the largest pharma TAM of the decade. ,"UNCHANGED priority (HUNT P3), floor 3, recognition open. IBIO Ph1 first-dose (Jun-2) confirmed as the carried catalyst; NO new efficacy event since. VERU PLATEAU timeline unchanged (interim early-2027 / topline 4Q-2027). Off-list benchmark SRRK slightly STRENGTHENED on survival (SMA BLA resubmission","strong but binary/early — two clean Direct on-list pure-plays (VERU, IBIO) plus a strong de-risked off-list benchmark (SRRK). The catch: both deployable names are pre-efficacy binary micro-caps (VERU PLATEAU topline 4Q-2027, IBIO Ph1 SAD), narrative-fuelled (floor 3), and survival/dilution-fragile — proxy purity is high, proxy DE-RISKING is low.",VERU; IBIO; SRRK,VERU; IBIO
2026-W23,2026-06-07,Next-Gen / Long-Duration Glucose Monitoring & Diabetes Tech,Year-long implantable CGM (Eversense 365) + AID integration & commercial-control reversion vs 10-15 day disposable incumbents,"cluster, leading-indicator",mid,open,fundamental,2,neutral,pass,none,HUNT,P3,strong,building,strong,building,strong,building,building,"CGM shifting from short-life disposables (Abbott/Dexcom/Medtronic ~98% share) toward longer-duration/implantable form factors + automated-insulin-delivery (AID) integration. SENS commercialised Eversense 365 (world-first one-year implantable CGM), retook US commercial/distribution control from Ascensia eff. Jan-1-2026 (revenue-share eliminated -> per-unit revenue + gross-margin uplift), integrated","UNCHANGED priority (HUNT P3), floor 2, recognition open, with CONFIRMING refresh: SENS Q1 metrics verified (+85% YoY / $11.7M / 58% GM) and FY26 guide RAISED to $60-64M; ADA Jun-6 RWE oral presentation DELIVERED (sustained one-year performance) — carried inflection holds and firms. Issuance-into-wea","adequate-to-strong — SENS is a strong Direct pure-play with a verified in-the-numbers inflection (the standout deployable vehicle of the three G6 themes), backstopped by an R&D-stage TRIB (adequate, pre-revenue binary). Off-list benchmarks (TNDM/DXCM) are weak proxies. The binding risk is survival/dilution (SENS balance-sheet fragility, TRIB going-concern), a buy-side filter for Tier 2 — not theme death.",SENS; TRIB; TNDM; DXCM,SENS; TRIB
2026-W23,2026-06-07,Fault-Tolerant Quantum Computing (Logical-Qubit Inflection),Logical-qubit / error-correction milestones on-roadmap + CHIPS ~$2.01B equity-stake/LOI government pull; new mega-scale listed pure-play QNT (Quantinuum IPO Jun-4) reshaping the vehicle landscape,top-down leading-indicator (carried theme),early,closing,sentiment,3,tailwind,pass,decoupled-leader,HUNT,P3,building,strong,building,building,strong,strong,building,"On-roadmap logical-qubit / QEC milestones hitting (Quantinuum 94/48 protected logical qubits Mar-2026; Microsoft Majorana 2 Jun-2 at Build, ~1,000x reliability claim, 20s-1min qubit lifetimes, commercial timeline pulled to 2029) drive rising government + private capital. Government PULL = U.S. Dept of Commerce ~$2.013B CHIPS program: signed LETTERS OF INTENT (not yet final binding awards) across 9","Recognition MATURED vs 2026-06-06 (was 'closing', now closing/nearing-closed, volatile): on the QNT debut Jun-4 the cohort briefly ran TOGETHER (IonQ +10%, QBTS +25%, RGTI +24%, QUBT +14% intraday) — the dispersion-collapse 'story-names-with-leader' condition the baseline said was ABSENT briefly app","Building/capped — clean pure-plays exist but ALL off-list; the binding constraints are (a) zero on-list deployable vehicles, (b) the leaders fail the <$25 universe filter, and (c) extreme valuations (P/S IONQ ~109, RGTI ~836, QBTS ~791). Recognition is CLOSING and per the adversarial verdict 'nearing-closed/volatile' after the QNT-debut cohort-ran-together-then-coordinated-selloff froth flicker; TD-5 crowding WATCH firing (~$931M net insider selling since mid-May). Decoupled-leader escape keeps the theme HUNT/P3, but there is nothing to fast-track this week.",IONQ; RGTI; QBTS; QNT; IBM; QUBT; ARQQ,
2026-W23,2026-06-07,Humanoid Robotics / Physical AI Supply Chain,Actuator / harmonic-reducer component bottleneck (pick-and-shovel); finer rare-earth-magnet + force/torque-sensor sub-layer noted as an alternate vehicle path,top-down leading-indicator (carried theme),early,open,sentiment,3,tailwind,pass,sub-theme,HUNT,P3,building,strong,building,strong,building,building,weak,"Physical-AI component bottleneck converting at the actuator/harmonic-reducer layer: Tesla/Musk ~$685M Sanhua actuator order (Oct-2025, deliveries Q1-2026, read as Optimus V3 design finalized); Harmonic Drive Systems booking large humanoid orders with rising US-client visibility; Green Harmonic Suzhou plant (500k-unit capacity) into production 2026; Chinese suppliers hold ~70% of Tesla's robot supp","ESSENTIALLY UNCHANGED vs 2026-06-06 (verified against current Jun-2026 sources). Recognition held/slightly upgraded to OPEN: Humanoid-100 still ~+25% since Feb-2025 (same as baseline) = broad-but-modest, NOT vertical froth; Morgan Stanley STILL frames the phase as 'precursor to greater differentiati","WEAK — explicitly the binding constraint. Genuine pure-plays are Japan/China-listed or large-cap; there is ZERO US-listed small-cap pure-play and ZERO on-list match in this week's 57 signals (the pack states this twice). The sub-theme escape keeps it HUNT/P3 on a strong/durable thesis, but it is vehicle-poor (the OPPOSITE of a saturated trade — TD-4 does NOT fire). Nothing to fast-track. The finer magnet/sensor escape was surfaced precisely so a (future) recognized actuator name doesn't crowd out a less-priced adjacent layer; the magnet leg may inherit a vehicle via G5 Rare-Earths.",Harmonic Drive Systems; Sanhua; Nabtesco; USAR; KROP,
2026-W23,2026-06-07,Agentic Enterprise Software Re-Rate (orchestration/process-automation platforms monetizing AI agents),"Public enterprise-software platforms (process automation / media supply chain) monetizing AI-agent attach into ARR; APPN the on-list converting proxy, CNVS the true-small-cap (loose) proxy",VC-funding,early,closing,mixed,2,tailwind,pass,sub-theme,HUNT,P2,strong,strong,building,building,building,strong,building,"Beaten-down enterprise-software platforms re-rate as AI-agent attach converts to bookings/ARR + pricing power. Demand is firm and rising: Gartner AI-agent software spend $206.5B 2026 -> $376.3B 2027 (+82% single-year), ~40% of enterprise apps to feature task-specific agents by end-2026 (from <5%); private agentic capital $2.66B +144% YoY. Realized at the on-list proxy: APPN converting ~40% AI-tier","NEW theme this week (was absent 2026-06-06). Splits the prior Tier-1 'AI-platform re-rate' new-cluster feed (CNVS/APPN/RXRX) into its genuine fundable half: agentic-enterprise-software SURVIVED the adversarial cross-check as a real theme with firm demand + rising capital (is_theme_real=true, demand_","Adequate. One strong on-list converter (APPN, real ARR conversion) anchors the only HUNT theme in the group; the rest of the on-list set (CNVS) is agentic-washing-prone and the marquee demand is leaking to private leaders (Sierra/Harness), so listed-equity vehicle scarcity is the binding constraint.",APPN; CNVS; PEGA; PATH,APPN; CNVS
2026-W23,2026-06-07,AI Memory Supercycle (HBM / DRAM),"AI-memory slice mis-bucketed in a 'mature' market; bottleneck migrating to advanced packaging (CoWoS/TSV/OSAT) — AMKR mid-cap closest non-mega-cap rung, no clean small-cap, none on-list",leading-indicator,mid,closing,fundamental,1,neutral,pass,decoupled-leader,HOLD,none,strong,strong,strong,building,strong,building,weak,"AI-driven HBM/DRAM/NAND acute supply squeeze: top-3 makers reallocated wafers to HBM (~3x wafer/GB vs DDR5), leaving commodity DRAM critically short; SK Hynix sold out through 2026, hyperscaler/Nvidia LTAs lock capacity, realized contract-price escalation (DRAM +90% Q1-26) is committed cash already in P&L. No TD trigger firing (TD-3 NO — capital still flooding in; TD-1 NO — AI demand structural).","INTENSIFIED, conclusion unchanged (was HOLD). New current-data: DRAM +90% Q1-26 confirmed and Gartner models ~130% DRAM+SSD surge by end-2026 (vs baseline +70%) — squeeze hardening, price-confirmed, persisting 2027-2030. Bottleneck migrating to advanced packaging (CoWoS oversubscribed through 2027; ","Strong on the off-list set (WDC/MU/SNDK), but ZERO on-list vehicles — entire chain is benchmark-only. HOLD: recognition now priced in the leaders, so the live edge is the adjacent durability-recognition gap (WDC) and the next-bottleneck migration (advanced packaging), not the parabolic core.",WDC; MU; SNDK; AMKR; SMH,
2026-W23,2026-06-07,AI Advanced-Packaging / OSAT Bottleneck (CoWoS / 2.5D HBM assembly & test),"Advanced-packaging/OSAT (CoWoS, 2.5D HBM assembly+test) as the binding post-memory AI bottleneck; AMKR mid-cap closest US vehicle, no clean small-cap, none on-list",bottleneck-migration,mid,closing,fundamental,1,neutral,pass,sub-theme,HOLD,none,strong,strong,strong,building,building,building,weak,"The AI bottleneck migrating GPUs->power->memory->PACKAGING: advanced packaging (CoWoS/2.5D) to connect logic dies to HBM is the single tightest part of the AI semi stack. Non-discretionary, capacity-gated: CoWoS sold out through 2027, OSAT (ASE/Amkor) advanced-packaging sales doubling 2026, NVIDIA reserving majority capacity, SK Hynix $3.9B first US 2.5D plant. No TD trigger (capacity-gated demand","NEW sub-theme this week (absent 2026-06-06), surfaced by the AI-memory bottleneck-migration prompt. Adversarial: is_theme_real=true, demand_firmness=firm, recognition=priced — survived-with-caveats as a real, live demand sub-LAYER worth keeping on the map (escape from AI Memory), pending an on-list ","Strong-but-PRICED and off-list. Real, firm bottleneck but the clean beneficiaries are mega/large-cap (AMKR/ASX/TSM) with recognition closed and TD-4 superior-liquid-proxy risk — no on-list small-cap pure-play, so there is no V9 buy. Survives as a real demand sub-layer (escape from AI Memory) pending an on-list small-cap vehicle.",AMKR; ASX; ONTO; TSM,
2026-W23,2026-06-07,Cybersecurity for the AI/Agentic Era,"Post-quantum cryptography (PQC) migration + agentic-threat defense; binding demand is federal/contractor PQC migration SERVICES (BAH-shape), software pure-plays off-list",top-down,mid,closing,fundamental,2,neutral,pass,sub-theme,HOLD,none,strong,building,building,strong,strong,building,weak,"Non-discretionary, policy-reinforced security spend: hard-dated federal PQC mandates (NSM-10 ~Apr-2026; contractor PQC readiness by Jan-4-2027 or exclusion) atop ~$244B infosec, plus agentic-threat defense as a named growth driver. No TD trigger (TD-2 opposite — regulation is the demand engine, mandates hardening; TD-3 NO — capital accelerating). HOLD is vehicle-quality WEAK.","Largely unchanged, mechanism reinforced (was HOLD). New current-data: Trump Cyber Strategy (Mar-6-2026) explicitly elevates PQC to strategic-infrastructure priority + CISA federal buying guidance live — further hardening binding demand. BAH flagged on-list again. SEALSQ/LAES still drifting from PQC ","Adequate. One deployable on-list vehicle (BAH, adequate — the hard-dated federal PQC services flow) plus a weak pre-scale adjacency (AUID); the strong software pure-plays (S/TENB/OKTA/CRWD) are all off-list. HOLD: recognition closing as the PQC/agentic narrative is well-known; the live edge is the binding SERVICES cash, not the discretionary tool budget.",BAH; AUID; S; TENB; PANW,BAH; AUID
2026-W23,2026-06-07,"Stablecoins, Tokenization & On-Chain Dollar Rails (GENIUS Act)",GENIUS-Act regulatory unlock funneling demand into compliant payment-stablecoin issuers + tokenized deposits; final-rule window Jun-9 comment close -> Jul-18 finalize,top-down,mid,closing,fundamental,2,neutral,pass,decoupled-leader,HOLD,none,strong,strong,strong,building,strong,building,weak,"GENIUS Act (enacted Jul-2025) creates a regulated pathway for banks/fintechs to issue/custody fully-reserved stablecoins; realized via Treasury-yield reserve income on 100%-reserved float + tokenized-deposit/RWA settlement volume; implementing rulemaking funded and in its dated comment->finalization window. No TD trigger (TD-2 watch-only — CLARITY-Act yield-ban a tail risk, not enacted; TD-3 NO — ","On-schedule, unchanged (was HOLD). New current-data verifies the dated catalyst window is live NOW: FinCEN/OFAC AML + FDIC comment periods close Jun-9-2026, state-equivalence closed Jun-2, finalization on track Jul-18-2026. No new on-list small-cap pure-play; EBON remains a FALSE match. All real veh","Strong on off-list issuers (SOFI/CRCL) but ZERO actionable on-list — all real vehicles are off-list benchmarks, and the only on-list name (EBON) is a verified false match (solar pivot). HOLD: GENIUS rulemaking finalizing (comment close ~Jun-9 → finalize ~Jul-18), recognition closing.",SOFI; CRCL; COIN; GLXY; EBON,
2026-W23,2026-06-07,Blood-Based Alzheimer's / Neuro Diagnostics,Plasma p-Tau217 + multi-analyte algorithmic blood tests displacing PET/CSF for AD triage (QTRX LucentAD); 510(k) decision H2-2026 still open,leading-indicator,early,closing,fundamental,2,neutral,pass,decoupled-leader,HOLD,none,building,building,building,building,strong,weak,building,Anti-amyloid therapy approvals (Leqembi/Kisunla) created funded clinical need for cheap scalable blood-based triage; reimbursement-and-regulatory-funded adoption (CMS $897 LucentAD Complete; QTRX Breakthrough + multi-analyte 510(k); Tempus distribution live; dx-partner rev +81% YoY off a tiny base). No TD trigger (TD-4 partial structural pressure only; TD-3 capital weak not reversing). HOLD on cap,"No material change (was HOLD). New current-data confirms QTRX 510(k) (submitted Feb-3-2026) still PENDING — the H2-2026 catalyst remains genuinely open, not resolved. QTRX again on this week's list. Category remains 13+ months post-first-clearance with QTRX a follower (capital-momentum WEAK). Stays ",Strong but single-name. One clean on-list Direct vehicle (QTRX) that effectively IS the small-cap theme; all others are weak benchmarks/comps with no AD revenue or no US listing. HOLD: recognition closing as the blood-test-replaces-PET thesis is known; the 510(k) decision (H2-2026) is the live catalyst.,QTRX; FNA; LH; NTRA,QTRX
2026-W23,2026-06-07,Cancer Immunotherapy / KRAS Vaccine Catalyst Cohort,"ELTX single-name blinded Ph2 DFS mKRAS pancreatic-vaccine binary (AMPLIFY-7P) — imminent mid-2026, sell-side + price front-ran the print, milestone slipped Q4-25->mid-26; cohort label invalid",leading-indicator,early,open,sentiment,5,headwind,fail,decoupled-leader,AVOID,none,weak,building,weak,building,strong,weak,building,"NO theme demand mechanism — a funded single-name biotech binary: ELTX AMPLIFY-7P (NCT05726864) blinded Ph2 DFS mKRAS PDAC readout, imminent mid-2026. 'Demand' = an efficacy endpoint, not contracted revenue. The named cohort is mechanistically invalid (TD-5-style false-basket); BTAI carries a firewall going-concern ruin flag (DO NOT BUY). Theme fails eligibility GATE 1.","DOWNGRADED HOLD -> AVOID (as a theme). The adversarial cross-check refuted the cohort framing (is_theme_real=false, demand_firmness=announced-only) and surfaced a milestone SLIP (Q4-2025 -> mid-2026 vs originally-stated date — a soft fake-inflection/credibility tell) plus a $400M dilution overhang. ","AVOID theme — the 'cohort' is mechanistically invalid (false basket), recognition open, floor 5. One real single-name (ELTX) survives as a standalone funded binary (announced-only efficacy 'demand', milestone slipped); BTAI is firewall ruin (exclude); RXRX/PACB/QTRX are peripheral comps. No theme-level fast-track; ELTX routes individually as an event-binary.",ELTX; RXRX; PACB; BTAI,ELTX
2026-W23,2026-06-07,Genomics & Life-Science Research Tools (long-read sequencing + sample infra),"Long-read/HiFi sequencing + sample/biomarker infra; capital RECEDING (NIH impairment), inflection = contraction — monitor mean-reversion only",cluster,early,open,sentiment,4,headwind,monitor,decoupled-leader,AVOID,none,weak,building,weak,building,building,weak,building,"Research/clinical sequencing + biomarker workflows (long-read HiFi, cold-chain sample mgmt, ultra-sensitive assays). Demand real but capex-sensitive and impaired by depressed NIH-biopharma tools funding; no firm fixed-price cash contract anchored. TD-3 (capital-flow reversal) ACTIVELY FIRING and persisting — precisely why AVOID.","AVOID confirmed (was AVOID). New current-data: PACB Q1 rev FLAT YoY, still cutting spend over NIH-funding uncertainty + tariffs, explicitly 'no recovery assumed in 2026 outlook'; AZTA defensive tuck-in M&A not organic recovery. TD-3 still firing and has NOT abated; cohort dominant read remains CONTR","AVOID theme (recognition open, floor 4) — capital RECEDING, inflection is a contraction. On-list names (PACB/AZTA/QTRX) are present but NOT real theme-flow vehicles; at most mean-reversion candidates. No fast-track. flagged_this_week empty by design — the theme has no buyable demand wave.",PACB; AZTA; TWST; QTRX,
2026-W23,2026-06-07,Housing & Building-Products Recovery (repair/remodel + new-build supply chain),"Commercial/multifamily glass + infra-water (TGLS decoupled-leader, CNM, SKYX) carved out of a rate-gated residential cluster; rate catalyst slipping further out",cluster,mid,closing,sentiment,3,headwind,pass,decoupled-leader,HOLD,none,building,building,weak,weak,weak,weak,building,"Bifurcated: stated unifier = anticipated rate relief reviving housing/R&R (but mortgage ~6.48% forecast >6% all 2026 — residential in contraction, NO rate catalyst). Genuine converting demand concentrated in rate-DECOUPLED rungs: TGLS commercial/multifamily glass ($1.36B firm backlog), CNM municipal water, SKYX committed shelf. No TD trigger (residential headwind is rate-gated timing, not mechanis","Modestly WORSE for the rate-relief thesis (was HOLD). The regime delta is the material change: the easing inflection slipped AWAY from a turn (hot May jobs +172K drove ~70% hike-by-EOY odds, 10y to 4.54%) — the rate catalyst the residential leg waits for is further off than on 2026-06-06. Reinforces","Strong only where demand is rate-DECOUPLED (TGLS commercial-glass backlog, CNM municipal water), weak/adjacent as exposure shifts to contracting residential (BXC/FBIN/AMWD/FND/HOV). All 8 candidates are on this week's list — the decision is WHICH rung to deploy, not whether a name flagged. HOLD: recognition closing on the decoupled-leader story; rate catalyst slipping further out.",TGLS; CNM; SKYX; AMWD; BXC,TGLS; CNM; SKYX
2026-W23,2026-06-07,Auto-Supplier Margin Restructuring / Recovery,Multi-year self-help cost-out at legacy parts suppliers inflecting to margin expansion (STRT/CPS pure-plays) vs a negative volume cycle,cluster,mid,open,fundamental,4,headwind,pass,none,HOLD,none,building,weak,building,weak,building,weak,building,"Internal cost-out + portfolio simplification converting to earnings recovery off a depressed base (margin self-help: STRT/CPS/DAN) — a cyclical/idiosyncratic margin-recovery basket, NOT rising secular end-demand (flat-to-declining ~91.8M-unit production). TD-3 ambient pressure (capital cheap because cycle deteriorating). Watch a >1 guidance cut in a fiscal year (firewall fake-inflection flag). HOL","No material change (was HOLD; verified no new earnings this week for STRT/CPS/APTV). Remains a cyclical value-turnaround basket that must out-run a negative cycle (tariffs ~$3,600/car + IRA rollback feeding an analyst-forecast auto-parts bankruptcy wave). Regime read marked headwind this week — the ","Strong on the small-cap Direct pure-plays (STRT/CPS) — both on-list and deployable; APTV on-list but weak (mega-cap mix). DAN/DCH strong/adequate but off-list. HOLD with open recognition (floor 4): the margin inflection is real but unproven on a flat-to-down volume line, so Tier 2 must test baseline durability.",STRT; CPS; APTV; DAN; DCH,STRT; CPS
2026-W23,2026-06-07,Macau / Integrated-Resort Gaming Recovery,"Macau GGR recovery + committed concession capex; late/closing, decelerating, large-cap consensus (MLCO purest ~100% Macau)",cluster,late,closing,fundamental,3,neutral,pass,none,HOLD,none,strong,weak,building,weak,building,weak,weak,"Recovering Asian gaming/visitation converting to reported earnings (MLCO/Wynn Macau) PLUS contractually-mandated concession capex (~$14.8-19.3B six-operator). Demand firm and converting but DECELERATING; operators capping capex to concession minimums on compressing ROI. No TD trigger (TD-3 partial/ambient — capex plateauing is maturity, not reversal). HOLD on late-stage + weak growth/capital + lar","Slightly firmer fundamentals, same conclusion (was HOLD). New current-data: May-2026 GGR +6.7% YoY (beat), YTD +10.9%, CBRE now +8.3% FY2026 (modest upgrade vs baseline +3.5% guide) — but growth expected to slow. MLCO/WYNN again on-list. Theme remains late-stage, largely priced, plateauing capital, ","Strong on the one pure-play (MLCO ~100% Macau, small-cap-priced) but late/closing/priced; adequate on WYNN (diluted hybrid). LVS/MGM off-list benchmarks. HOLD: recognition priced, GGR decelerating (+6.7% YoY May, +10.9% YTD = consensus) — a margin/mix story now, not early-flow.",MLCO; WYNN; LVS; MGM,MLCO; WYNN
2026-W23,2026-06-07,Companion-Animal / Pet Health (vet diagnostics + therapeutics),Diagnostics-attach + therapeutic-share + pet-insurance subscription decoupling revenue-per-pet from visit volume; TRUP purest small-cap (off-list),cluster,mid,open,fundamental,2,neutral,pass,none,HOLD,none,strong,building,strong,building,weak,weak,building,"Firm, converting, recurring-revenue demand: diagnostics attach (IDXX +11% organic) + therapeutic share (ELAN Zenrelia blockbuster) + subscription (TRUP +16%) OFFSETTING soft visit volumes. No TD trigger (recurring demand durable, recognition gap open — IDXX de-rated while raising guidance). The cap is the ~3-4x ceiling for mega-cap anchors + no early capital wave (wrong-shape-for-book), not theme ","No material change, demand reconfirmed (was HOLD). New current-data: ELAN Q1-26 Pet Health +12% ($710M), Zenrelia momentum extending (>2M dogs, US JAK share +5pts QoQ, Befrena on track, new Costco/Dollar General retail). Demand-floor + inflection stay STRONG, but binding HOLD reasons persist: cataly","Strong on two on-list Direct vehicles (ELAN best price/beta fit; IDXX cleanest diagnostics read but large-cap) + off-list TRUP (purest subscription). HOLD with open recognition (floor 2): the revenue-per-pet-decoupling-from-visits thesis is the live, under-recognized mechanism — Tier 2 can advance ELAN cleanly.",ELAN; IDXX; TRUP; ZTS,ELAN; IDXX
2026-W23,2026-06-07,Precious-Metals Miners — Silver/Gold Structural-Deficit Breakout,Primary-silver miners + leveraged junior gold (operating-leverage to metal); metal recovering to ~$75 but all vehicles off-list this week,cluster,mid,closing,fundamental,2,neutral,pass,none,HOLD,none,strong,building,strong,building,building,weak,building,"Dual industrial+monetary demand against a structural recurring (6th-year) supply deficit; primary-silver miners carry extreme operating leverage to the metal; demand firm/realized (physical + ETP inflows). No TD trigger (TD-3 NO — drawdown was a price correction, ETF AUM held, metal recovering). HOLD on capital already-arrived/de-risking + ZERO on-list vehicle. Watch softening solar-PV leg (defici","Metal FIRMED, conclusion unchanged (was HOLD). New current-data: silver bounced to ~$74.87/oz (Jun-4), +~12% from baseline ~$67 and well off the spring ~$60 trough, analysts flagging a $100 retest on Fed liquidity. Converters still rewarded, inventories near record lows, deficit intact. HOWEVER capi",Strong on the off-list primary-silver pure-plays (AG/MAG/EXK/SILV) but ZERO on-list this week — entire theme is benchmark-only. HOLD: metal recovering (~$75) and recognition closing as large diversified miners already re-rated; the underpriced leverage sits in the single-mine high-grade pure-plays (MAG/SILV/GATO).,MAG; AG; EXK; SILV; SILJ,
2026-W23,2026-06-07,Copper Structural Deficit (Electrification Bottleneck),Long-dated 2030s refined-Cu shortfall; near-term ICSG model flipped to 2026/27 SURPLUS — inflection falsified; ERO/TGB small-cap pure-plays off-list,top-down,late,closing,fundamental,3,neutral,pass,none,HOLD,none,building,building,weak,strong,building,weak,building,"Supply-constrained physical bottleneck (refined-Cu deficit triple-driven by data centers, EVs, grid vs 12-18yr mine lag) — but near-term balance is MODELED not firm offtake, and the model swung to SURPLUS for 2026-27 (ICSG). Long-dated 2030s mechanism (IEA ~30% gap by 2035) intact. TD-3 effectively the issue: not a clean capital-flow reversal but the INFLECTION IS FALSIFIED — the near-term demand ","FALSIFIED status unchanged, floor nudged 2 -> 3 (was HOLD). Verified no reversal of the surplus call this week: ICSG's Apr-2026 flip to 2026 surplus (96kt)/2027 surplus (377kt) stands — present-day fundamental is the OPPOSITE of the deficit thesis. Floor lowered because the near-term demand mechanis","Strong on the off-list small-cap pure-plays (ERO/TGB) but ZERO deployable on-list — the only on-list name (CNM) is a verified FALSE match (waterworks distributor, not a metal play). HOLD with falsified near-term inflection: the ICSG model flipped to 2026/27 surplus, so this is benchmark-only pending a copper-price (CPER) re-acceleration.",ERO; TGB; CPER; CNM,
2026-W23,2026-06-07,AI-Native TechBio / AI-Designed Drug Discovery (clinical-stage platform re-rate),"Clinical-stage AI drug-discovery platforms re-rating on pivotal readouts (RXRX REC-4881 FAP); distinct from agentic-enterprise-software, thin/single-name",cluster,early,open,sentiment,5,headwind,monitor,decoupled-leader,HOLD,none,weak,building,building,building,strong,weak,building,"AI-enabled full-stack drug-discovery platforms re-rate as clinical readouts validate the platform (NOT enterprise-software ARR). Demand = clinical de-risking + pharma-partnership economics, not contracted recurring revenue (announced-only). RXRX has runway (cash to 2028, no near-term ruin) but the theme lacks a rising-capital cluster at the listed small-cap layer — fails the firm-demand theme bar;","NEW candidate this week (absent 2026-06-06). Separated from the Tier-1 'AI-platform re-rate' feed because RXRX's mechanism (clinical/pharma platform) differs fundamentally from agentic-enterprise-software (enterprise ARR). Adversarial: survived-with-caveats but is_theme_real=false — a thin, mostly s","Thin and announced-only. One on-list name (RXRX) that is well-capitalized but PRE-REVENUE/narrative-gated on unprinted 2026 readouts — a legitimate standalone N-shape platform candidate, NOT a firm-demand theme (the 'cohort' leans on a single name). HOLD/floor-5 (highest caution): flagged_this_week empty by design — RXRX routes individually to bottom-up work, not as a theme fast-track. Crowded narrative, T6 hype-to-revenue-gap risk.",RXRX; SDGR; ABSI; TEM,
2026-W23,2026-06-07,Counter-Drone / Autonomous Warfare (C-UAS + attritable drones),C-UAS interception & net-capture hardware + DAWG attritable-drone/interceptor procurement (JIATF-401 conversion engine),cluster + top-down + leading-indicator,early,closing,fundamental,2,tailwind,pass,decoupled-leader + sub-theme,HUNT,P1,strong,strong,strong,building,strong,strong,building,"Funded government procurement converting to firm backlog/bookings/awards. Cheap FPV/Shahed-class drones killing multi-million-dollar assets triggered a procurement cycle now converting via firm cash IDIQs/POs. JIATF-401 is the conversion engine: Perennial Autonomy $500M C-UAS IDIQ (May 19, largest single C-UAS award to date; ~13,000 Merops interceptors at ~$15K vs $30-50K Shahed); Anduril $20B Lat",Structurally UNCHANGED but re-verified with fresh current data and STRENGTHENED at the margin vs the 2026-06-06 cold-start block. capital_momentum upgraded building->strong (Mach $300M Series C at $1.8B/4x-in-12mo for Dart C-UAS Jun 1; $14.6B defense-tech VC 2026 YTD vs $9.6B prior full-year record;,"adequate-to-strong on-list: PRZO + AIRO are clean Direct pure-plays; the rest of the on-list set is weak/derivative (GXAI) or mega-cap (AXON). Theme stays HUNT/P1 — gates clean (eligibility pass; floor 2 firm converting demand + committed capital; recognition closing but the cohort still DISCRIMINATES so the decoupled-leader escape applies, not closed-froth). Hunt the discriminated/converting micro tail (PRZO/AIRO), avoid the already-re-rated liquid headline names.",PRZO; AIRO; GXAI; AXON; ONDS; RCAT; DRO,PRZO; AIRO
2026-W23,2026-06-07,Golden Dome Missile Defense (layered shield + space-sensing/transport + proliferated-LEO launch),proliferated-LEO tracking/sensing + launch + interceptor/bus picks-and-shovels sub-layer (the contracted layer beneath the frothy interceptor narrative),top-down + leading-indicator,early,closing,fundamental,2,tailwind,pass,decoupled-leader + sub-theme (available but no clean on-list vehicle left to hunt),HOLD,none,strong,strong,weak,strong,strong,building,weak,"Funded ~$175B / ~$24.4B-FY26 megaproject converting into FIRM fixed-price prime awards now — but the cross-check proved the firm cash flows OFF-LIST/PRIVATE/MEGA-CAP, not to the on-list small-cap layer. Verified: Space Force SBST/SB-AMTI $4.16B space-sensing constellation award went to SpaceX (private), NOT the on-list launch/bus/sensor layer; the $3.2B space-based-interceptor framework went to 12",MATERIAL DOWNGRADE from HUNT to HOLD vs the 2026-06-06 cold-start block. The adversarial cross-check overturned the on-list-vehicle thesis: vehicle_quality building->WEAK and inflection_evidence building->WEAK. New conversion datapoints are real but undercut the small-cap layer — $4.16B SBST went to,"WEAK on-list. Theme is REAL with firm cash (verdict: survived-with-caveats, demand firm, recognition closing) but the vehicle layer is the binding weakness — firm dollars go private/mega-cap, on-list AMPX/AIRO are mis-attributed drone plays, ULBI has no award, and STI is a firewall-fail pump. DOWNGRADED to HOLD/none: stop hunting NEW on-list names here (a downgrade is never a sell). Liquid drone/space cohort already re-rated indiscriminately (ONDS/UMAC/RCAT LTM) — STAND-DOWN pressure on the cohort; decoupled-leader escape = RKLB off-list. Light vehicle note only.",BAH; AMPX; ULBI; STI; RKLB,
