week_id,anchor_date,theme,sub_theme,surfaced_via,stage,recognition,fuel_mix,floor_level,regime_fit,eligibility_gate,escape_applied,hunting_priority,priority_tier,score_demand,score_growth,score_inflection,score_durability,score_catalyst,score_capital,score_vehicle,demand_mechanism,delta_vs_last_week,proxy_quality,best_vehicles,flagged_this_week
2026-W23,2026-06-07,"Stablecoins, Tokenization & On-Chain Dollar Rails (GENIUS Act)",GENIUS-Act regulatory unlock funneling demand into compliant payment-stablecoin issuers + tokenized deposits; final-rule window Jun-9 comment close -> Jul-18 finalize,top-down,mid,closing,fundamental,2,neutral,pass,decoupled-leader,HOLD,none,strong,strong,strong,building,strong,building,weak,"GENIUS Act (enacted Jul-2025) creates a regulated pathway for banks/fintechs to issue/custody fully-reserved stablecoins; realized via Treasury-yield reserve income on 100%-reserved float + tokenized-deposit/RWA settlement volume; implementing rulemaking funded and in its dated comment->finalization window. No TD trigger (TD-2 watch-only — CLARITY-Act yield-ban a tail risk, not enacted; TD-3 NO — ","On-schedule, unchanged (was HOLD). New current-data verifies the dated catalyst window is live NOW: FinCEN/OFAC AML + FDIC comment periods close Jun-9-2026, state-equivalence closed Jun-2, finalization on track Jul-18-2026. No new on-list small-cap pure-play; EBON remains a FALSE match. All real veh","Strong on off-list issuers (SOFI/CRCL) but ZERO actionable on-list — all real vehicles are off-list benchmarks, and the only on-list name (EBON) is a verified false match (solar pivot). HOLD: GENIUS rulemaking finalizing (comment close ~Jun-9 → finalize ~Jul-18), recognition closing.",SOFI; CRCL; COIN; GLXY; EBON,
2026-W23,2026-06-07,Blood-Based Alzheimer's / Neuro Diagnostics,Plasma p-Tau217 + multi-analyte algorithmic blood tests displacing PET/CSF for AD triage (QTRX LucentAD); 510(k) decision H2-2026 still open,leading-indicator,early,closing,fundamental,2,neutral,pass,decoupled-leader,HOLD,none,building,building,building,building,strong,weak,building,Anti-amyloid therapy approvals (Leqembi/Kisunla) created funded clinical need for cheap scalable blood-based triage; reimbursement-and-regulatory-funded adoption (CMS $897 LucentAD Complete; QTRX Breakthrough + multi-analyte 510(k); Tempus distribution live; dx-partner rev +81% YoY off a tiny base). No TD trigger (TD-4 partial structural pressure only; TD-3 capital weak not reversing). HOLD on cap,"No material change (was HOLD). New current-data confirms QTRX 510(k) (submitted Feb-3-2026) still PENDING — the H2-2026 catalyst remains genuinely open, not resolved. QTRX again on this week's list. Category remains 13+ months post-first-clearance with QTRX a follower (capital-momentum WEAK). Stays ",Strong but single-name. One clean on-list Direct vehicle (QTRX) that effectively IS the small-cap theme; all others are weak benchmarks/comps with no AD revenue or no US listing. HOLD: recognition closing as the blood-test-replaces-PET thesis is known; the 510(k) decision (H2-2026) is the live catalyst.,QTRX; FNA; LH; NTRA,QTRX
2026-W23,2026-06-07,Cancer Immunotherapy / KRAS Vaccine Catalyst Cohort,"ELTX single-name blinded Ph2 DFS mKRAS pancreatic-vaccine binary (AMPLIFY-7P) — imminent mid-2026, sell-side + price front-ran the print, milestone slipped Q4-25->mid-26; cohort label invalid",leading-indicator,early,open,sentiment,5,headwind,fail,decoupled-leader,AVOID,none,weak,building,weak,building,strong,weak,building,"NO theme demand mechanism — a funded single-name biotech binary: ELTX AMPLIFY-7P (NCT05726864) blinded Ph2 DFS mKRAS PDAC readout, imminent mid-2026. 'Demand' = an efficacy endpoint, not contracted revenue. The named cohort is mechanistically invalid (TD-5-style false-basket); BTAI carries a firewall going-concern ruin flag (DO NOT BUY). Theme fails eligibility GATE 1.","DOWNGRADED HOLD -> AVOID (as a theme). The adversarial cross-check refuted the cohort framing (is_theme_real=false, demand_firmness=announced-only) and surfaced a milestone SLIP (Q4-2025 -> mid-2026 vs originally-stated date — a soft fake-inflection/credibility tell) plus a $400M dilution overhang. ","AVOID theme — the 'cohort' is mechanistically invalid (false basket), recognition open, floor 5. One real single-name (ELTX) survives as a standalone funded binary (announced-only efficacy 'demand', milestone slipped); BTAI is firewall ruin (exclude); RXRX/PACB/QTRX are peripheral comps. No theme-level fast-track; ELTX routes individually as an event-binary.",ELTX; RXRX; PACB; BTAI,ELTX
2026-W23,2026-06-07,Genomics & Life-Science Research Tools (long-read sequencing + sample infra),"Long-read/HiFi sequencing + sample/biomarker infra; capital RECEDING (NIH impairment), inflection = contraction — monitor mean-reversion only",cluster,early,open,sentiment,4,headwind,monitor,decoupled-leader,AVOID,none,weak,building,weak,building,building,weak,building,"Research/clinical sequencing + biomarker workflows (long-read HiFi, cold-chain sample mgmt, ultra-sensitive assays). Demand real but capex-sensitive and impaired by depressed NIH-biopharma tools funding; no firm fixed-price cash contract anchored. TD-3 (capital-flow reversal) ACTIVELY FIRING and persisting — precisely why AVOID.","AVOID confirmed (was AVOID). New current-data: PACB Q1 rev FLAT YoY, still cutting spend over NIH-funding uncertainty + tariffs, explicitly 'no recovery assumed in 2026 outlook'; AZTA defensive tuck-in M&A not organic recovery. TD-3 still firing and has NOT abated; cohort dominant read remains CONTR","AVOID theme (recognition open, floor 4) — capital RECEDING, inflection is a contraction. On-list names (PACB/AZTA/QTRX) are present but NOT real theme-flow vehicles; at most mean-reversion candidates. No fast-track. flagged_this_week empty by design — the theme has no buyable demand wave.",PACB; AZTA; TWST; QTRX,
2026-W23,2026-06-07,Housing & Building-Products Recovery (repair/remodel + new-build supply chain),"Commercial/multifamily glass + infra-water (TGLS decoupled-leader, CNM, SKYX) carved out of a rate-gated residential cluster; rate catalyst slipping further out",cluster,mid,closing,sentiment,3,headwind,pass,decoupled-leader,HOLD,none,building,building,weak,weak,weak,weak,building,"Bifurcated: stated unifier = anticipated rate relief reviving housing/R&R (but mortgage ~6.48% forecast >6% all 2026 — residential in contraction, NO rate catalyst). Genuine converting demand concentrated in rate-DECOUPLED rungs: TGLS commercial/multifamily glass ($1.36B firm backlog), CNM municipal water, SKYX committed shelf. No TD trigger (residential headwind is rate-gated timing, not mechanis","Modestly WORSE for the rate-relief thesis (was HOLD). The regime delta is the material change: the easing inflection slipped AWAY from a turn (hot May jobs +172K drove ~70% hike-by-EOY odds, 10y to 4.54%) — the rate catalyst the residential leg waits for is further off than on 2026-06-06. Reinforces","Strong only where demand is rate-DECOUPLED (TGLS commercial-glass backlog, CNM municipal water), weak/adjacent as exposure shifts to contracting residential (BXC/FBIN/AMWD/FND/HOV). All 8 candidates are on this week's list — the decision is WHICH rung to deploy, not whether a name flagged. HOLD: recognition closing on the decoupled-leader story; rate catalyst slipping further out.",TGLS; CNM; SKYX; AMWD; BXC,TGLS; CNM; SKYX
2026-W23,2026-06-07,Auto-Supplier Margin Restructuring / Recovery,Multi-year self-help cost-out at legacy parts suppliers inflecting to margin expansion (STRT/CPS pure-plays) vs a negative volume cycle,cluster,mid,open,fundamental,4,headwind,pass,none,HOLD,none,building,weak,building,weak,building,weak,building,"Internal cost-out + portfolio simplification converting to earnings recovery off a depressed base (margin self-help: STRT/CPS/DAN) — a cyclical/idiosyncratic margin-recovery basket, NOT rising secular end-demand (flat-to-declining ~91.8M-unit production). TD-3 ambient pressure (capital cheap because cycle deteriorating). Watch a >1 guidance cut in a fiscal year (firewall fake-inflection flag). HOL","No material change (was HOLD; verified no new earnings this week for STRT/CPS/APTV). Remains a cyclical value-turnaround basket that must out-run a negative cycle (tariffs ~$3,600/car + IRA rollback feeding an analyst-forecast auto-parts bankruptcy wave). Regime read marked headwind this week — the ","Strong on the small-cap Direct pure-plays (STRT/CPS) — both on-list and deployable; APTV on-list but weak (mega-cap mix). DAN/DCH strong/adequate but off-list. HOLD with open recognition (floor 4): the margin inflection is real but unproven on a flat-to-down volume line, so Tier 2 must test baseline durability.",STRT; CPS; APTV; DAN; DCH,STRT; CPS
2026-W23,2026-06-07,Macau / Integrated-Resort Gaming Recovery,"Macau GGR recovery + committed concession capex; late/closing, decelerating, large-cap consensus (MLCO purest ~100% Macau)",cluster,late,closing,fundamental,3,neutral,pass,none,HOLD,none,strong,weak,building,weak,building,weak,weak,"Recovering Asian gaming/visitation converting to reported earnings (MLCO/Wynn Macau) PLUS contractually-mandated concession capex (~$14.8-19.3B six-operator). Demand firm and converting but DECELERATING; operators capping capex to concession minimums on compressing ROI. No TD trigger (TD-3 partial/ambient — capex plateauing is maturity, not reversal). HOLD on late-stage + weak growth/capital + lar","Slightly firmer fundamentals, same conclusion (was HOLD). New current-data: May-2026 GGR +6.7% YoY (beat), YTD +10.9%, CBRE now +8.3% FY2026 (modest upgrade vs baseline +3.5% guide) — but growth expected to slow. MLCO/WYNN again on-list. Theme remains late-stage, largely priced, plateauing capital, ","Strong on the one pure-play (MLCO ~100% Macau, small-cap-priced) but late/closing/priced; adequate on WYNN (diluted hybrid). LVS/MGM off-list benchmarks. HOLD: recognition priced, GGR decelerating (+6.7% YoY May, +10.9% YTD = consensus) — a margin/mix story now, not early-flow.",MLCO; WYNN; LVS; MGM,MLCO; WYNN
2026-W23,2026-06-07,Companion-Animal / Pet Health (vet diagnostics + therapeutics),Diagnostics-attach + therapeutic-share + pet-insurance subscription decoupling revenue-per-pet from visit volume; TRUP purest small-cap (off-list),cluster,mid,open,fundamental,2,neutral,pass,none,HOLD,none,strong,building,strong,building,weak,weak,building,"Firm, converting, recurring-revenue demand: diagnostics attach (IDXX +11% organic) + therapeutic share (ELAN Zenrelia blockbuster) + subscription (TRUP +16%) OFFSETTING soft visit volumes. No TD trigger (recurring demand durable, recognition gap open — IDXX de-rated while raising guidance). The cap is the ~3-4x ceiling for mega-cap anchors + no early capital wave (wrong-shape-for-book), not theme ","No material change, demand reconfirmed (was HOLD). New current-data: ELAN Q1-26 Pet Health +12% ($710M), Zenrelia momentum extending (>2M dogs, US JAK share +5pts QoQ, Befrena on track, new Costco/Dollar General retail). Demand-floor + inflection stay STRONG, but binding HOLD reasons persist: cataly","Strong on two on-list Direct vehicles (ELAN best price/beta fit; IDXX cleanest diagnostics read but large-cap) + off-list TRUP (purest subscription). HOLD with open recognition (floor 2): the revenue-per-pet-decoupling-from-visits thesis is the live, under-recognized mechanism — Tier 2 can advance ELAN cleanly.",ELAN; IDXX; TRUP; ZTS,ELAN; IDXX
2026-W23,2026-06-07,Precious-Metals Miners — Silver/Gold Structural-Deficit Breakout,Primary-silver miners + leveraged junior gold (operating-leverage to metal); metal recovering to ~$75 but all vehicles off-list this week,cluster,mid,closing,fundamental,2,neutral,pass,none,HOLD,none,strong,building,strong,building,building,weak,building,"Dual industrial+monetary demand against a structural recurring (6th-year) supply deficit; primary-silver miners carry extreme operating leverage to the metal; demand firm/realized (physical + ETP inflows). No TD trigger (TD-3 NO — drawdown was a price correction, ETF AUM held, metal recovering). HOLD on capital already-arrived/de-risking + ZERO on-list vehicle. Watch softening solar-PV leg (defici","Metal FIRMED, conclusion unchanged (was HOLD). New current-data: silver bounced to ~$74.87/oz (Jun-4), +~12% from baseline ~$67 and well off the spring ~$60 trough, analysts flagging a $100 retest on Fed liquidity. Converters still rewarded, inventories near record lows, deficit intact. HOWEVER capi",Strong on the off-list primary-silver pure-plays (AG/MAG/EXK/SILV) but ZERO on-list this week — entire theme is benchmark-only. HOLD: metal recovering (~$75) and recognition closing as large diversified miners already re-rated; the underpriced leverage sits in the single-mine high-grade pure-plays (MAG/SILV/GATO).,MAG; AG; EXK; SILV; SILJ,
2026-W23,2026-06-07,Copper Structural Deficit (Electrification Bottleneck),Long-dated 2030s refined-Cu shortfall; near-term ICSG model flipped to 2026/27 SURPLUS — inflection falsified; ERO/TGB small-cap pure-plays off-list,top-down,late,closing,fundamental,3,neutral,pass,none,HOLD,none,building,building,weak,strong,building,weak,building,"Supply-constrained physical bottleneck (refined-Cu deficit triple-driven by data centers, EVs, grid vs 12-18yr mine lag) — but near-term balance is MODELED not firm offtake, and the model swung to SURPLUS for 2026-27 (ICSG). Long-dated 2030s mechanism (IEA ~30% gap by 2035) intact. TD-3 effectively the issue: not a clean capital-flow reversal but the INFLECTION IS FALSIFIED — the near-term demand ","FALSIFIED status unchanged, floor nudged 2 -> 3 (was HOLD). Verified no reversal of the surplus call this week: ICSG's Apr-2026 flip to 2026 surplus (96kt)/2027 surplus (377kt) stands — present-day fundamental is the OPPOSITE of the deficit thesis. Floor lowered because the near-term demand mechanis","Strong on the off-list small-cap pure-plays (ERO/TGB) but ZERO deployable on-list — the only on-list name (CNM) is a verified FALSE match (waterworks distributor, not a metal play). HOLD with falsified near-term inflection: the ICSG model flipped to 2026/27 surplus, so this is benchmark-only pending a copper-price (CPER) re-acceleration.",ERO; TGB; CPER; CNM,
2026-W23,2026-06-07,AI-Native TechBio / AI-Designed Drug Discovery (clinical-stage platform re-rate),"Clinical-stage AI drug-discovery platforms re-rating on pivotal readouts (RXRX REC-4881 FAP); distinct from agentic-enterprise-software, thin/single-name",cluster,early,open,sentiment,5,headwind,monitor,decoupled-leader,HOLD,none,weak,building,building,building,strong,weak,building,"AI-enabled full-stack drug-discovery platforms re-rate as clinical readouts validate the platform (NOT enterprise-software ARR). Demand = clinical de-risking + pharma-partnership economics, not contracted recurring revenue (announced-only). RXRX has runway (cash to 2028, no near-term ruin) but the theme lacks a rising-capital cluster at the listed small-cap layer — fails the firm-demand theme bar;","NEW candidate this week (absent 2026-06-06). Separated from the Tier-1 'AI-platform re-rate' feed because RXRX's mechanism (clinical/pharma platform) differs fundamentally from agentic-enterprise-software (enterprise ARR). Adversarial: survived-with-caveats but is_theme_real=false — a thin, mostly s","Thin and announced-only. One on-list name (RXRX) that is well-capitalized but PRE-REVENUE/narrative-gated on unprinted 2026 readouts — a legitimate standalone N-shape platform candidate, NOT a firm-demand theme (the 'cohort' leans on a single name). HOLD/floor-5 (highest caution): flagged_this_week empty by design — RXRX routes individually to bottom-up work, not as a theme fast-track. Crowded narrative, T6 hype-to-revenue-gap risk.",RXRX; SDGR; ABSI; TEM,
