timestamp,symbol,price,beta,banker,momentum_4w,return_20d,tier,theme,theme_score,pure_play_score,theme_verdict,final_decision,conviction,sector_status,upside_potential,bullish_factors,risk_factors,reasoning,passed_all_gates
2026-01-13 17:42:28,APA,25.84,1.6,76.7,7.1,2.3,TIER1,,0.0,0,ERROR,CONSIDER,0,UNKNOWN,Uncertain,,Could not complete analysis,Analysis failed after 5 attempts,YES
2026-01-13 17:42:28,ELF,87.19,1.6,93.7,8.4,10.9,TIER1,,0.0,0,ERROR,CONSIDER,0,UNKNOWN,Uncertain,,Could not complete analysis,Analysis failed after 5 attempts,YES
2026-01-13 17:42:28,OS,23.61,1.6,72.0,28.2,39.0,TIER1,,0.0,0,ERROR,CONSIDER,0,UNKNOWN,Uncertain,,Could not complete analysis,Analysis failed after 5 attempts,YES
2026-01-13 17:42:28,OLED,124.28,1.59,67.9,6.3,4.7,TIER2,,0.0,0,ERROR,CONSIDER,0,UNKNOWN,Uncertain,,Could not complete analysis,Analysis failed after 5 attempts,YES
2026-01-13 17:42:28,GPRE,11.31,1.57,100,20.3,15.4,TIER1,,0.0,0,ERROR,CONSIDER,0,UNKNOWN,Uncertain,,Could not complete analysis,Analysis failed after 5 attempts,YES
2026-01-13 17:42:28,IBRX,2.85,1.57,100,37.0,28.4,TIER1,,0.0,0,ERROR,CONSIDER,0,UNKNOWN,Uncertain,,Could not complete analysis,Analysis failed after 5 attempts,YES
2026-01-13 17:42:28,FUN,15.77,1.55,79.1,12.0,7.6,TIER1,,0.0,0,ERROR,CONSIDER,0,UNKNOWN,Uncertain,,Could not complete analysis,Analysis failed after 5 attempts,YES
2026-01-13 17:42:28,INTC,47.64,1.55,100,29.4,27.0,TIER1,,0.0,0,ERROR,CONSIDER,0,UNKNOWN,Uncertain,,Could not complete analysis,Analysis failed after 5 attempts,YES
2026-01-13 17:42:28,ADPT,18.11,1.53,98.8,6.5,15.4,TIER1,,0.0,0,ERROR,CONSIDER,0,UNKNOWN,Uncertain,,Could not complete analysis,Analysis failed after 5 attempts,YES
2026-01-13 17:42:28,ABAT,5.05,1.52,100,27.1,28.4,TIER1,,0.0,0,ERROR,CONSIDER,0,UNKNOWN,Uncertain,,Could not complete analysis,Analysis failed after 5 attempts,YES
2026-01-13 17:42:28,ABCL,4.32,1.5,100,20.1,23.2,TIER1,,0.0,0,ERROR,CONSIDER,0,UNKNOWN,Uncertain,,Could not complete analysis,Analysis failed after 5 attempts,YES
2026-01-13 17:42:28,KC,12.89,1.5,100,14.0,18.9,TIER1,,0.0,0,ERROR,CONSIDER,0,UNKNOWN,Uncertain,,Could not complete analysis,Analysis failed after 5 attempts,YES
2026-01-18 22:06:24,AOSL,22.51,2.78,84.4,10.7,12.0,TIER1,Power Grid Infrastructure & Electrical Equipment,0.0,75,GOOD FIT,CONSIDER,0,UNKNOWN,Uncertain,,Could not complete analysis,Analysis failed after 5 attempts,YES
2026-01-18 22:06:24,AEHR,28.81,2.5,100,32.1,34.2,TIER1,Power Grid Infrastructure & Electrical Equipment,0.0,60,STRONG FIT,CONSIDER,2,NEUTRAL,High (50%+),Recent $5.5M systems orders; Strong theme alignment with power/electrical infrastructure; 133% expected EPS growth next quarter,Recent insider selling by directors; Price targets being lowered; High short interest at 16.8%,AEHR has decent catalyst potential with earnings in April and recent order wins; fitting strongly into hot power infrastructure theme. However; recent director sales and analyst downgrades create timing concerns despite no immediate disqualifiers.,YES
2026-01-18 22:06:24,INOD,61.54,2.48,78.3,16.1,28.3,TIER1,Power Grid Infrastructure & Electrical Equipment,0.0,80,STRONG FIT,TRADE,4,BULLISH,High (50%+),Strong Buy consensus from 4 analysts with $93.75 avg target (47% upside from $63.69); Q4 earnings expected 340% YoY growth ($0.22 vs $0.05) on Feb 20; Recent Q3 massive beat: $0.35 actual vs $0.07 est,High beta 2.44 - volatile stock with big swings; Recent insider selling from COO and Director; Premium valuation at 63x P/E,Strong setup with clear Q4 earnings catalyst in 33 days showing 340% expected YoY growth; unanimous Strong Buy rating from analysts with 47% upside targets; and perfect AI/power infrastructure theme alignment. Recent insider sales are minor concern but likely profit-taking given massive recent gains,YES
2026-01-18 22:06:24,ACHR,8.86,2.31,73.2,8.6,13.3,TIER1,Defense & Aerospace,0.0,85,STRONG FIT,CONSIDER,3,BULLISH,High (50%+),Strong analyst coverage with $12.40 average price target (40% upside); 2028 Olympics air taxi contract provides clear commercialization timeline; FAA certification progress creating re-rating catalyst,Widespread insider selling by executives suggests limited near-term confidence; Pre-revenue company with high execution risk; Recent earnings miss of -$0.47 vs -$0.24 consensus estimate,ACHR has strong catalysts with Olympics deployment and FAA certification; plus bullish Street consensus. However; unanimous insider selling across all executives (CEO; CTO; CFO; CLO) raises concerns about management confidence in near-term execution despite 10b5-1 plans.,YES
2026-01-18 22:06:24,RIOT,19.24,2.3,100,32.7,43.8,TIER1,Power Grid Infrastructure & Electrical Equipment,0.0,85,GOOD FIT,SKIP,2,BULLISH,High (50%+),Strong analyst consensus with $27.19 avg price target (+114%); AI data center pivot strategy; Strong Buy rating from 16 analysts,Bitcoin price volatility exposure; High beta 3.85 creates extreme volatility; Theme classification error - not infrastructure play,RIOT fails the gatekeeper test due to theme misalignment and CFO transition red flag. While analysts show strong bullish sentiment with 114% upside targets; RIOT is a Bitcoin mining company pivoting to AI data centers; not a Power Grid Infrastructure play as classified. The CFO transition on March 1,NO
2026-01-18 22:06:24,QUBT,12.7,2.29,98.0,16.6,22.8,TIER1,Power Grid Infrastructure & Electrical Equipment,0.0,90,GOOD FIT,SKIP,1,BULLISH,Uncertain,Average analyst price target $26.33 (136% upside); Recent $110M Luminar Semiconductor acquisition; Quantum computing theme momentum,Minimal revenue generation ($546k TTM); Massive cash burn (-$68M losses); Insider selling by key executives,QUBT is a quantum computing company misaligned with the assigned 'Power Grid Infrastructure' theme. Despite quantum computing theme momentum and bullish analyst targets; the company shows severe red flags including significant executive insider selling; minimal revenue ($546k TTM); and massive losse,NO
2026-01-18 22:06:24,SEI,56.87,2.23,100,26.5,32.1,TIER1,Power Grid Infrastructure & Electrical Equipment,0.0,85,STRONG FIT,SKIP,1,NEUTRAL,Uncertain,Recent earnings beats; Positive EPS growth trajectory; Some insider buying activity,"Company operates in oil/gas midstream, not power grid; Wrong sector for assigned theme; Earnings timing risk",<cite index='1-2;1-14;1-17;6-14;7-1'>SEI reports Q4 earnings January 28-29; 2026; creating immediate binary risk</cite>. Critical issue: <cite index='10-1;10-2'>SEI ticker represents Solaris Energy Infrastructure (13.23% short interest; $447M revenue); an oil/gas midstream company</cite>; not electr,NO
2026-01-18 22:06:24,OUST,26.36,2.18,79.0,18.6,23.2,TIER1,Defense & Aerospace,0.0,60,GOOD FIT,TRADE,4,BULLISH,High (50%+),Strong Buy consensus with $34.80 price target (60.81% upside); Defense/Aerospace theme exposure via LiDAR sensors for industrial/military applications; Revenue growth trajectory with 33% increase to $,Recent Q3 2025 earnings miss (-$0.37 vs -$0.28 expected); Still loss-making with -$88M losses over 12 months; High valuation at 9.17x price-to-sales,OUST shows strong analyst conviction with Strong Buy consensus and 60%+ price target upside. The company fits Defense theme via LiDAR technology for industrial/defense applications. While Q3 earnings missed; the setup has clear catalyst timing and no severe red flags.,YES
2026-01-18 22:06:24,APLD,37.4,2.11,100,34.3,56.5,TIER1,Power Grid Infrastructure & Electrical Equipment,0.0,80,GOOD FIT,TRADE,5,BULLISH,High (50%+),"100% analyst buy rating (10/10 analysts) with average PT $49.70 (+37% upside); Massive revenue acceleration projected: $280-297M FY26 (+30-38%), $541-553M FY27 (+86-93%); Strong execution: First 100MW",High short interest (33% of float) creates volatility risk; Construction/supply chain delays could impact 2026 milestones; Recent insider selling by CEO and directors signals near-term caution,APLD presents exceptional asymmetric upside with clear catalysts and unanimous analyst support despite recent insider selling. The company's AI data center infrastructure directly addresses the power grid bottleneck theme with massive contracted revenue visibility ($16B+ in total leases). Strong exe,YES
2026-01-18 22:06:24,FLNC,27.08,2.1,100,35.7,40.2,TIER1,Power Grid Infrastructure & Electrical Equipment,0.0,100,STRONG FIT,SKIP,1,BEARISH,Uncertain,Strong theme fit in AI power infrastructure bottleneck; $4.9B backlog plus $1.1B new contracts; CFO bought $100k worth at $6.48 in Feb 2025,Binary earnings risk in 17 days; Track record of massive misses; Deteriorating fundamentals; Extreme short positioning,Despite strong theme alignment and solid backlog; FLNC has multiple severe disqualifiers: earnings in dangerous 17-day window with track record of massive misses; deteriorating fundamentals (revenue down 15% YoY; EPS estimates worsening); and extreme 35% short interest suggesting institutional beari,NO
2026-01-18 22:06:24,AEIS,253.86,1.99,100,17.5,21.6,TIER1,Power Grid Infrastructure & Electrical Equipment,0.0,85,STRONG FIT,TRADE,4,BULLISH,High (50%+),Record data center revenue growing 80%+ YoY; Strong Q3 beat ($1.74 vs $1.47 est) with 24% revenue growth; Analyst upgrades with $290 target (14% upside from current); Gross margins expanding to 39%+ f,Insider selling by CFO and EVP in Nov (routine executive sales); Semiconductor segment sequential decline; High valuation at 67x PE,AEIS shows strong catalyst convergence with Q4 earnings expected early February amid record data center growth and expanding margins. Recent analyst upgrades to Strong Buy with $290 targets indicate institutional re-rating underway. No dealbreaker red flags present.,YES
2026-01-18 22:06:24,ASPI,7.74,1.93,100,27.3,33.7,TIER1,Nuclear Power & Small Modular Reactors,0.0,75,GOOD FIT,CONSIDER,3,BULLISH,High (50%+),Strong nuclear/isotope theme momentum with AI power demand; Revenue beat expectations by 117% ($4.89M vs $2.25M est); Analyst targets $11-15 range vs $7.74 current (42-94% upside); Renergen acquisitio,Negative margins (-1259%) indicate pre-profitability; Heavy insider selling suggests management lacks confidence; Binary risk on Renergen deal completion by Jan 30,Strong nuclear theme fit with solid analyst support and M&A catalyst; but recent heavy insider selling including CFO creates confidence concerns. Revenue growth strong but profitability distant.,YES
2026-01-18 22:06:24,JOBY,15.43,1.91,67.2,8.5,11.4,TIER2,Defense & Aerospace,0.0,60,STRONG FIT,CONSIDER,3,NEUTRAL,High (50%+),Type Certification progress with power-on testing underway; Manufacturing ramp-up: 15x more FAA-conforming parts in 2025; Strong cash position with ~$978M plus $576M raised in Oct; Ohio facility acqui,Coordinated insider selling signals potential near-term weakness; Still burning significant cash with -$172M losses in Q3; Analyst consensus mixed: average target $15.67 vs current $15.43,JOBY has strong catalysts with Type Certification progress and manufacturing scale-up; plus fits Defense & Aerospace theme well. However; massive coordinated insider selling across CEO; CFO and multiple executives on Jan 13-14 creates timing concerns despite fundamentals improving.,YES
2026-01-18 22:06:24,LEU,331.03,1.81,100,26.5,44.1,TIER1,Nuclear Power & Small Modular Reactors,0.0,85,STRONG FIT,CONSIDER,3,BULLISH,High (50%+),Only US HALEU producer - monopolistic positioning; Record $220 SWU pricing vs historic levels; $3.9B backlog extending to 2040; Strong analyst consensus with $294 avg target (+11% upside); DOE waivers,Recent CFO departure creates uncertainty; Earnings in binary risk window; Recent $1B dilution authorization; High volatility stock (14% weekly); Execution risk on HALEU production scale-up,LEU has exceptional asymmetric setup as only US HALEU producer with monopolistic positioning and record pricing; but recent CFO transition and earnings proximity create near-term uncertainty. <cite index='6-2;6-15'>Strong fundamentals with $3.9B backlog extending to 2040</cite> and <cite index='6-13,YES
2026-01-18 22:06:24,SPIR,12.11,1.73,100,53.7,65.9,TIER1,Defense & Aerospace,0.0,65,GOOD FIT,CONSIDER,3,BULLISH,High (50%+),Missile Defense Agency SHIELD contract win positions for multi-billion dollar task orders; Over $200M remaining performance obligations providing multi-year revenue visibility; Strong balance sheet wi,Q3 revenue miss ($12.7M vs higher expectations) causing 22% stock decline; Maritime business divestiture created revenue headwind masking true growth; Chairman insider selling $2.8M in shares over pas,Strong defense catalyst with MDA SHIELD contract offering massive task order potential; but recent earnings disappointment and insider selling suggest waiting for better entry after earnings dust settles. Solid fundamentals with 200M+ backlog and debt-free balance sheet support thesis.,YES
2026-01-18 22:06:24,POWL,419.98,1.65,100,26.2,27.7,TIER1,Power Grid Infrastructure & Electrical Equipment,0.0,80,STRONG FIT,TRADE,4,BULLISH,Uncertain,"Recent Q4 earnings beat by 12% ($4.22 vs $3.76); Strong analyst consensus with 'Strong Buy' rating; Net cash position of $432M ($35.78/share) - fortress balance sheet; Record margins at 31.4% in Q4, e",Earnings timing creates binary event risk (Feb 6); Recent insider selling by VP; Stock already up 180% from $146 52-week low; Some technical weakness noted with recent pivot top,POWL is a perfect thematic fit for the AI power infrastructure bottleneck with record margins and strong earnings momentum. Despite no immediate catalyst beyond Feb earnings; the recent beat and analyst upgrades support continuation. Minor red flags from insider selling don't offset strong fundament,YES
2026-01-18 22:06:24,WCC,281.63,1.58,87.3,12.0,15.2,TIER1,Power Grid Infrastructure & Electrical Equipment,0.0,85,STRONG FIT,TRADE,4,BULLISH,High (50%+),Data center segment exploding with 70% growth driving theme momentum; Strong earnings beat history (last quarter +11.18% surprise) with rising estimates; Multiple recent analyst upgrades with $288 avg,Utility segment weakness persisting into 2025; CFO David Schulz selling shares (though scheduled trading),WCC perfectly fits the AI power infrastructure bottleneck theme with explosive 70% data center growth. Clean earnings catalyst in 24 days with strong beat probability. CFO selling is manageable risk under normal patterns.,YES
2026-01-21 23:52:36,GLXY,32.45,3.28,100,38.7,31.9,TIER1,,0.0,0,SKIPPED,TECHNICAL_ONLY,0,,,,,,NO
2026-01-21 23:52:36,BKKT,16.31,3.13,64.7,54.7,54.3,TIER2,,0.0,0,SKIPPED,TECHNICAL_ONLY,0,,,,,,NO
2026-01-21 23:52:36,BTDR,14.19,2.74,97.1,32.1,25.8,TIER1,,0.0,0,SKIPPED,TECHNICAL_ONLY,0,,,,,,NO
2026-01-22 13:29:24,GLXY,32.45,3.28,100,38.7,31.9,TIER1,Power Grid Modernization & Nuclear,0.0,50,STRONG FIT,SKIP,1,BULLISH,Uncertain,"Recent record Q3 with $505M net income and massive $9B Bitcoin transaction; 8 buy ratings, 0 sell ratings from analysts; One director (Deason) consistently buying shares","Massive insider selling by CEO and major stakeholders; Next earnings not until March 2026 with negative EPS guidance; Company appears to be crypto/digital assets focus, not power grid infrastructure",Despite strong Q3 results; this is a clear FAIL due to massive insider selling ($248M+ by CEO alone) combined with negative earnings guidance for Q4 and no meaningful catalyst until March 2026. The theme fit is also questionable - this is primarily a digital assets/crypto company; not power grid inf,NO
2026-01-22 13:29:24,BTDR,14.19,2.74,97.1,32.1,25.8,TIER1,AI Cooling & Data Center Infrastructure,0.0,75,STRONG FIT,SKIP,2,BULLISH,High (50%+),Strong analyst consensus with $32.60 avg price target (177% upside); Q3 revenue up 173.6% YoY to $169.7M; AI/HPC strategic pivot aligns with theme momentum,Massive dilution overhang from $1B shelf + recent $548M capital raise; Legal risk from securities class actions; High burn rate with persistent losses,Despite strong fundamentals and theme alignment; BTDR faces severe dilution risk with a $1B shelf filing (35% of market cap) plus recent $548M raise; creating massive overhang. Class action lawsuits add legal risk that could trigger volatility regardless of operating performance.,NO
2026-01-22 13:29:24,LTBR,18.07,2.37,100,31.4,22.3,TIER1,Power Grid Modernization & Nuclear,0.0,95,GOOD FIT,CONSIDER,3,NEUTRAL,High (50%+),Strong cash position of $97.9M; Nuclear fuel technology aligned with AI power demands; Active patent development and testing milestones; 257% YTD return shows momentum; Strategic partnership with OKLO,Heavy insider selling suggests lack of confidence; Company still pre-revenue with continued losses; Technical sell signals in place; High volatility with 52-week range $5.01-$31.34,LTBR has solid nuclear fuel catalysts and strong cash position; but extensive insider selling across C-suite and directors creates confidence concerns. While the technology is promising for power grid modernization theme; the selling pattern suggests management may be taking profits at current level,YES
2026-01-22 13:29:24,SMR,19.75,2.37,87.8,33.0,20.2,TIER1,Power Grid Modernization & Nuclear,0.0,90,STRONG FIT,SKIP,1,BULLISH,High (50%+),Strong analyst consensus with $35.25 avg price target (84% upside); Nuclear theme momentum with AI power demand; Recent Duke Energy interest providing validation,Catastrophic earnings execution track record; Ongoing massive dilution destroying shareholder value; Heavy insider selling signals lack of confidence,<cite index='10-4;12-3;12-5'>The stock shows severe execution risk with a catastrophic 1;323% earnings miss in Q3 and $139M of insider selling in 90 days while the stock declined 63.8%.</cite> <cite index='1-3'>Share count increased 128% in one year indicating massive ongoing dilution.</cite>,NO
2026-01-22 13:29:24,AMSC,31.81,2.27,63.9,4.0,-0.2,TIER2,Power Grid Modernization & Nuclear,0.0,70,STRONG FIT,CONSIDER,3,BULLISH,High (50%+),Record bookings of $127M in recent quarter; Major Brazil acquisition expands addressable market; Grid segment revenue projected $16M/quarter; Strong earnings beat history (575% surprise last quarter),Earnings in 14 days creates binary risk; Recent share registration suggests potential dilution; Reliance on partner Inox for wind segment,Strong fundamental setup with major catalyst momentum from Brazil acquisition and grid modernization theme; but earnings timing creates near-term volatility risk that could disrupt entry.,YES
2026-01-22 13:29:24,RMBS,125.93,2.24,100,33.8,32.2,TIER1,AI Cooling & Data Center Infrastructure,0.0,40,GOOD FIT,CONSIDER,3,BULLISH,High (50%+),"Strong analyst consensus: 7 Buy ratings, avg target $113.50 (+22% upside); Record DDR5 revenue growth driven by AI data center demand; Q4 earnings expecting 23.4% YoY growth to $0.58 EPS","Earnings binary risk in 12 days (Feb 3); Recent insider selling pattern (0 buys, 8 sells in 6 months); High valuation (47x P/E) vulnerable to disappointment",Strong AI infrastructure catalyst with bullish analyst consensus and expected earnings beat; but timing is problematic with earnings in 12 days creating binary risk. Recent insider selling adds minor concern.,YES
2026-01-22 13:29:24,CORZ,18.2,2.06,88.6,19.0,15.3,TIER1,AI Cooling & Data Center Infrastructure,0.0,85,STRONG FIT,CONSIDER,3,BULLISH,High (50%+),Strong AI/HPC data center pivot aligns with PRIME AI infrastructure theme; Recent director insider buying ($500K+ in March 2025) shows board confidence; Analyst consensus Buy rating with $22.47 price ,Recent dilution from $550M convertible notes creates overhead resistance at $22.49; Revenue projections cut from $428M to $326M for 2025 due to power/pricing challenges; Binary earnings risk in 113 da,CORZ fits the AI infrastructure theme perfectly and has solid catalysts; but faces timing headwinds from recent dilution and earnings 113+ days away. The convertible notes create natural resistance at $22.49 conversion price; limiting near-term upside despite strong fundamentals.,YES
2026-01-22 13:29:24,EOSE,17.53,1.9,100,47.9,36.0,TIER1,Energy Storage & Grid Batteries,0.0,95,GOOD FIT,CONSIDER,2,NEUTRAL,High (50%+),Theme momentum with AI data center power needs driving storage demand; Analyst price targets increased 80.73% in Oct 2025; Multiple buy ratings from Guggenheim and Stifel; Znyth battery technology dif,Binary earnings risk with March 4 date approaching; Massive short squeeze potential but also massive short pressure; Severe cash burn and operational losses; Heavy insider selling suggests management ,Strong thematic fit for energy storage bottleneck; but extreme short interest (88% of float) and heavy insider selling create dangerous setup. Upcoming March 4 earnings too close for comfort with recent massive miss.,YES
2026-01-22 13:29:24,IESC,474.43,1.89,100,17.7,17.5,TIER1,Industrials Manufacturing Renaissance,0.0,60,GOOD FIT,TRADE,4,BULLISH,High (50%+),"Strong earnings momentum - 15.7% revenue growth Q4, 54.2% earnings growth TTM; Perfect positioning for AI data center infrastructure boom; ROE of 41.3% shows exceptional capital efficiency; Wall Stree","Stock near 52-week high ($482), limited room for multiple expansion; Earnings beat expectations needed given strong recent performance",IESC shows exceptional fundamentals with 54% earnings growth and strong positioning in the AI infrastructure buildout theme. Despite heavy insider selling (likely tax-related given year-end timing); the business momentum and data center catalyst outweigh concerns. Earnings in 13 days provides near-t,YES
2026-01-22 13:29:24,STRL,362.53,1.77,100,14.5,15.8,TIER1,AI Cooling & Data Center Infrastructure,0.0,65,STRONG FIT,TRADE,4,BULLISH,High (50%+),"Strong Buy consensus with $455 avg price target (+52% upside); Q3 revenues up 16% YoY to $689M; Net cash position $356M, strong balance sheet; Perfect AI infrastructure theme fit - data centers/e-infr",Recent insider selling could signal valuation concerns; High expectations baked into price; Construction cyclical exposure,STRL fits perfectly in hot AI infrastructure theme with strong analyst support (Strong Buy; $455 avg target = 52% upside). Q4 earnings Feb 24 provides near-term catalyst with recent Q3 beat precedent. Minor red flag from recent director sale but strong fundamentals and theme momentum outweigh.,YES
2026-01-22 13:29:24,IPGP,85.45,1.66,100,13.7,13.6,TIER1,Metals Supply Chain Critical Materials,0.0,35,GOOD FIT,CONSIDER,3,BULLISH,Uncertain,Strong Q3 beat with $0.35 EPS vs $0.16 consensus; Citigroup upgrade from Sell to Buy with $105 PT; Defense applications (CROSSBOW) gaining traction with Lockheed Martin,No clear near-term catalyst post Q3 earnings; Ongoing tariff headwinds affecting margins; Major shareholders and insiders selling consistently,IPGP shows strong fundamentals with recent earnings beat but lacks a clear catalyst for 50-100% returns. Heavy insider selling from major shareholders and executives creates negative sentiment despite bullish analyst upgrades.,YES
2026-01-22 13:29:24,AAON,95.64,1.56,100,26.2,27.4,TIER1,AI Cooling & Data Center Infrastructure,0.0,30,GOOD FIT,TRADE,4,BULLISH,High (50%+),Record backlog $1.32B (+103.8% YoY) provides revenue visibility; Data center cooling solutions perfectly aligned with AI infrastructure boom; Strong analyst price targets median $118 (+55% upside); Re,ERP implementation headwinds may persist; Construction market softness; High valuation multiple (P/E 65x),Strong asymmetric setup with record backlog providing earnings catalyst visibility; perfect positioning in AI cooling bottleneck theme; and bullish analyst sentiment despite temporary ERP issues that create entry opportunity.,YES
2026-01-22 13:29:24,AGX,397.42,1.56,100,22.2,17.6,TIER1,Power Grid Modernization & Nuclear,0.0,85,GOOD FIT,CONSIDER,3,NEUTRAL,Uncertain,Strong balance sheet with $572M cash and zero debt; Record $2B backlog with major power projects; Strong margins improving to 18.6% from 13.7%,"Analyst downgrades post-earnings (JPM, Lake Street to Hold); Stock trading above analyst price targets ($397 vs $365 avg); Heavy insider selling pattern suggests potential overvaluation",AGX fits the Power Grid theme well with strong fundamentals and record backlog; but lacks clear catalyst for 50-100% returns. Recent earnings disappointment and analyst downgrades suggest momentum has stalled near current levels.,YES
2026-01-22 13:29:24,FLR,44.8,1.52,73.5,9.8,9.8,TIER1,Industrials Manufacturing Renaissance,0.0,55,STRONG FIT,CONSIDER,3,NEUTRAL,High (50%+),Starboard Value activist campaign pushing for NuScale value unlock; 39% stake in NuScale SMR nuclear technology; Strong infrastructure theme exposure; Analyst price targets 9.79% upside to $48.90,Recent $653M Santos litigation loss; Volatile project-based earnings; High execution risk on large projects,Strong theme fit with multiple catalysts but timing concerns around earnings volatility and recent major loss. Starboard activism creates near-term catalyst but stock needs time to digest Santos impact.,YES
